obs_wl_vac(nm)	ritz_wl_vac(nm)	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	
"273.6094"	"273.60959"	"4.1e+08"	D	"1.05292613"	"5.5843536"	"3d2.4s2"	"a 3P"	"1"	"3d2.4s.(2P).4p"	"3P*"	"0"	3	1		
"291.2936"	"291.29421"	"1.3e+08"	D	"0.8995494"	"5.1558715"	"3d2.4s2"	"a 1D"	"2"	"3d3.(2G).4p"	"v 1F*"	"3"	5	7		
"293.4386"	"293.43923"	"9.6e+06"	C	"0.00000000"	"4.2252086"	"3d2.4s2"	"a 3F"	"2"	"3d2.(1G).4s.4p.(3P*)"	"v 3F*"	"3"	5	7		
"293.8163"	"293.81647"	"7.7e+06"	C	"0.02109378"	"4.2408776"	"3d2.4s2"	"a 3F"	"3"	"3d2.(1G).4s.4p.(3P*)"	"v 3F*"	"4"	7	9		
"294.28552"	"294.28510"	"1.0e+08"	C	"0.00000000"	"4.2130640"	"3d2.4s2"	"a 3F"	"2"	"3d2.(1G).4s.4p.(3P*)"	"v 3F*"	"2"	5	5		
"294.9104"	"294.91154"	"9.3e+07"	C	"0.02109378"	"4.2252086"	"3d2.4s2"	"a 3F"	"3"	"3d2.(1G).4s.4p.(3P*)"	"v 3F*"	"3"	7	7		
"295.6987"	"295.69954"	"9.7e+07"	C	"0.04796626"	"4.2408776"	"3d2.4s2"	"a 3F"	"4"	"3d2.(1G).4s.4p.(3P*)"	"v 3F*"	"4"	9	9		
"295.7646"	"295.76593"	"1.8e+07"	C	"0.02109378"	"4.2130640"	"3d2.4s2"	"a 3F"	"3"	"3d2.(1G).4s.4p.(3P*)"	"v 3F*"	"2"	7	5		
"296.8091"	"296.80872"	"1.1e+07"	C	"0.04796626"	"4.2252086"	"3d2.4s2"	"a 3F"	"4"	"3d2.(1G).4s.4p.(3P*)"	"v 3F*"	"3"	9	7		
"297.1246"	"297.12500"	"7.4e+06"	C	"0.00000000"	"4.1727959"	"3d2.4s2"	"a 3F"	"2"	"3d3.(4F).4p"	"w 3F*"	"2"	5	5		
"298.2343"	"298.23370"	"7.3e+05"	C	"0.02109378"	"4.1783771"	"3d2.4s2"	"a 3F"	"3"	"3d3.(4F).4p"	"w 3F*"	"4"	7	9		
"298.4175"	"298.41736"	"1.1e+07"	C	"0.02109378"	"4.1758186"	"3d2.4s2"	"a 3F"	"3"	"3d3.(4F).4p"	"w 3F*"	"3"	7	7		
"300.1740"	"300.17401"	"1.2e+07"	C	"0.04796626"	"4.1783771"	"3d2.4s2"	"a 3F"	"4"	"3d3.(4F).4p"	"w 3F*"	"4"	9	9		
"318.73724"	"318.73722"	"8.0e+07"	C	"0.00000000"	"3.8898563"	"3d2.4s2"	"a 3F"	"2"	"3d3.(4F).4p"	"w 3G*"	"3"	5	7		
"319.29159"	"319.29150"	"8.5e+07"	C	"0.02109378"	"3.9041974"	"3d2.4s2"	"a 3F"	"3"	"3d3.(4F).4p"	"w 3G*"	"4"	7	9		
"320.08397"	"320.08385"	"9.4e+07"	C	"0.04796626"	"3.9214575"	"3d2.4s2"	"a 3F"	"4"	"3d3.(4F).4p"	"w 3G*"	"5"	9	11		
